11|北纬31度录像带|/uploads/poster/北纬31度录像带/thumb_1_147_206_20120521031945163.jpg|6.8|阿甘|焦阳, 尹杰|恐怖/剧情/悬疑|2010年06月11日|每一个有着古老文明的国家都有一段关于北纬31度的传说和故事，古老的玛雅文化、古埃及金字塔、古代巴比伦王国以及中国的神农架野人都是至今被人类苦苦追寻却一直不得要领的神秘传奇。而这其中至今没有影像记载的便是中国神农架关于野人的传说。由于国家出于安全的考虑，神农架那神秘的面纱始终没有被揭开过。带着这份好奇，电影《北纬31度录像带》的摄制组走进了这块“处女地”，去寻找传说中的野人。影片中探险队成员的相继离奇失踪和死亡让人们有理由相信这块地带确实充斥着一股不可预知的力量，而究竟是不是传说中的野人，如果是野人又为何对人类展开攻击和杀戮，这一切的答案都被记录在了这卷神秘的录像带中，等待影迷自己去寻找答案。|2014-03-13 10:29:57.638623|2014-03-13 10:29:57.638623|Video Cassette of 31 Degrees North Latitude
12|玩具总动员3|/uploads/poster/玩具总动员3/thumb_1_147_206_20120528050323527.jpg|8.4|李·昂克里奇|琼·库萨克, 尼德·巴蒂, 唐·里克斯|喜剧/冒险/动画/家庭|2010年06月16日|    玩具们的主人安迪今年17岁了，马上即将迎来他自己人生中的一个重要阶段——大学。同时，这个变故对于他的玩具们来说也意义重大，也许这将改变他们所有人的命运。正当伍迪和巴斯光年他们为未来担忧的时候，安迪决定仍然保留他所有的玩具，并且带着伍迪一起去大学，将剩下的放入阁楼。但是，安迪的母亲却无意中将打包了玩具的箱子扔进了垃圾堆。当玩具们意识到自己置身于垃圾中时，他们都以为是安迪抛弃了他们。牧羊女杰西这时号召大家掌控自己的命运，开始新的生活。于是玩具们跳进了一个前往日托幼儿园的箱子。与此同时，伍迪作为唯一一个安迪的“亲随”并没有被放入箱子中。当他意识到大家不见了之后，便开始了他自己的拯救行动。但是不幸的是，最后他自己也被困在了箱子中。来到新的环境后玩具们遇到很多新的朋友，同时也有许多并不十分友好的玩具在那里等着给他们制造麻烦。玩具们需要闯过许多难关才能找到回家的路，而首先，伍迪必须让同伴们信服，安迪并没有抛弃他们。|2014-03-13 10:29:59.079990|2014-03-13 10:29:59.079990|Toy Story 3
13|谍海风云|/uploads/poster/谍海风云/thumb_1_147_206_20130130035334564.jpg|4.6|米凯尔·哈弗斯特罗姆|约翰·库萨克, 巩俐, 周润发|爱情/剧情/悬疑/惊悚|2010年06月17日|    上个世纪的四十年代初，亚太地区完全笼罩在世界大战的阴云之中，遭受日本侵略的中国国际大都市上海，更是鱼龙混杂、谍海暗涌。中国人、日本人、美国人，军人、特务、黑帮分子……说不准谁在为哪个国家哪个组织卖命。 保罗·索梅斯（约翰·库萨克饰）一个文雅气很足的美国记者登陆上海，接下来的几个月他将在朋友的帮助下对这个战时最复杂的城市进行“采风”。而他的朋友却不幸在这里丧命，调查过程中，他邂逅了风靡上海滩的夜总会里最红的歌女安娜·蓝汀（巩俐饰）。两人一见钟情。这一切激怒了包养安娜的黑帮老大安东尼·蓝汀（周润发饰）。一对有情人在日军控制下的大上海开始了逃避安东尼黑帮党羽的追杀，一路上，记者保罗竟发现了更加惊天的大秘密……|2014-03-13 10:30:01.605780|2014-03-13 10:30:01.605780|Shanghai
14|海洋天堂|/uploads/poster/海洋天堂/thumb_1_147_206_20100602051400137.jpg|9|薛晓路|李连杰, 桂纶镁, 文章|剧情|2010年06月18日|    汪洋大海之上飘荡着一只孤舟，一位踌躇的父亲带着有天生缺陷的儿子，孤独地坐在船上，无望地看着辽阔的大海，然后牵起儿子的手，两人一齐跃身跳入大海……    这位47岁的父亲，名叫王心诚（李连杰饰），他22岁的儿子大福（文章饰）从小患有孤独症，完全活在自己封闭的世界里，无法独立生活。大福的妈妈在大福年幼的时候，因为承受不了儿子患病的打击自杀离世，王心诚独自一人把大福抚养长大，与儿子相依为命。然而此时，王心诚被确诊患晚期癌症，生命只剩几个月的时间，如何安置好大福的生活，成了日夜焦灼王心诚的心头大事，他甚至想到要带着大福一起离开这个世界。    经过多方打听，历尽周折，王心诚终于找到了一所能够接收大福的机构，却发现大福在这局促单调的环境中，如同离开了水的鱼，顿失生气。大福生性爱水，每天在父亲工作的海洋馆里畅游是他最快乐的时光，他还在这里结识了唯一的朋友，表演杂技的玲玲（桂纶镁饰），大福成了独自在异乡漂泊的玲玲最好的倾听者。    为了大福能够快乐地生活下去，留在他最心爱的海洋馆，王心诚为自己制定了最不可能完成的计划，教会大福在海洋馆“上班”。他费劲心力地教大福自己坐公交车去海洋馆，在海洋馆擦地擦玻璃。为了不让大福感到孤独，他甚至不惜拖着病重的身体，背着自制的龟壳扮成海龟，陪着大福游泳。他告诉大福自己将会变成海龟，一直陪伴在他身边……　　 |2014-03-13 10:30:03.144462|2014-03-13 10:30:03.144462|Ocean Paradise
15|活该你单身|/uploads/poster/活该你单身/thumb_1_147_206_20130107085813204.jpg|8.4|蔡心|贺军翔, 林心如, 爱戴|喜剧/爱情/剧情|2010年06月13日|    设计师栗正（贺军翔 饰）英俊潇洒，受过严重情伤后，以“女人都是不靠谱的”的口头禅自居。栗正为姐姐栗影（高菲 饰）的“真爱俱乐部”做兼职真爱调查员，众多真爱测试的结果，让栗正越发不相信真爱……    即将与“钻石王老五”萧枫（吴大维 饰）完婚的心理医生菲儿（林心如 饰），成为栗正的最后一个调查对象。菲儿将如何应对栗正精心布置的诱惑和陷阱？栗正机关算尽，找找接踵而来……    此时，“爱情掌门人”栗影，对潇洒倜傥的萧枫暗生情愫，誓做“小三”的她卧底潜伏、诱敌深，引出单身众生悉数登场…… |2014-03-13 10:30:07.017169|2014-03-13 10:30:07.017169|You Deserve To Be Single
16|摇摆de婚约|/uploads/poster/摇摆de婚约/thumb_1_147_206_20100531062112879.jpg|5.1|鄢颇肖蔚鸿|姚晨, 朱雨辰, 郭晓冬|喜剧/爱情/剧情|2010年06月13日|版本一    顺佳（姚晨饰）是个十足的时尚白领，在让千万女孩追捧的顶级时尚刊物《Cosmopolitan》做小编辑。然而耀眼的光环下，却是繁重细碎的工作和时尚女魔头式的主编苛责的要求。      顺佳的大大咧咧使她在工作中乌龙百出，结果先是去了副刊，随即又被“放逐”到仓库。 　　    所幸顺佳崇尚爱情，虽然在工作上不甚顺心，但是即将步入婚姻的殿堂，还是让她兴奋不已，满怀憧憬。但此时却暗流激涌，骤起波澜，与顺佳相爱多年的男友巨源（郭晓冬饰），被风韵优雅的女上司米亚（吴辰君饰）所吸引。婚礼前一晚，顺佳的未婚夫巨源在饭桌上，甚至不顾当着好友俊浩（朱雨辰饰）的面，宣布与顺佳分手…… 　　    惯常此时的顺佳应该是哭得歇斯底里，闭门终日，头发蓬乱，眼眶红肿，甚至暴饮暴食。但是她偏不，分分钟就挽着俊浩出现在了婚姻登记处。当她把结婚证甩在巨源的面前时，让巨源目瞪口呆。 　　    俊浩是巨源的大学密友，母亲刚刚去世，女朋友离他而去，工作也丢了，不久前特来投奔，不成想，他却瞬间从一个投奔者转变为拯救者。     一个冲动的疯子和一个善良的失意者。他们不曾相爱，现在却不得不爱。然而，命运多桀。在这段荒诞的同居生活中，他们居然也在电光火石间擦出了火花，就这样，历经冲撞和磨砺，这一对偶遇的欢喜冤家注定走向神圣的婚姻殿堂……版本二　　影片的女主人公顺佳（姚晨饰）是时尚杂志龙头《COSMO》的一名编辑，性格开朗热情，不拘小节，即将和未婚夫吴巨源（郭晓冬饰）成婚。对婚后的一切满怀憧憬的她，生活却在一瞬间变了个样子，让她都来不及反应：因工作疏忽被苛刻的女主编（马艳丽饰）降职；未婚夫的好友俊浩（朱雨辰饰）突然前来投奔；而深爱的未婚夫移情别恋残忍地取消婚约。对未来的憧憬，变为现实的残酷；未婚夫变成了别人的未婚夫；时尚的编辑工作变做时尚的仓库管理员……就这样，善良的俊浩从投奔者变为了拯救者，开始拯救处于情感崩溃边缘的顺佳。版本三　　她叫王顺佳，双子座、A型血。她的工作堪称“a million girls would die for”，具体来说就是让千万女孩为之疯狂的顶级时尚刊物《cosmopolitan》的一名编辑。耀眼的光环下，是繁重细碎的工作内容和女魔头式的主编苛责的工作要求。神经有些大条的她，工作中乌龙百出，结果先是去了副刊，随即又被“放逐”到仓库。他是张俊浩，失业男、无住房、母逝、零存款、苦命小伙儿倒霉蛋。她和他，在那个夜晚之前完全没有交集。那一晚，顺佳的未婚夫吴巨源带着行李淡定地告诉她：顺佳，我们还是分手吧。我们真的不适合结婚……巨源走了，顺佳傻了，来投奔哥们找一落脚地的俊浩囧住了。就这样，善良的俊浩从投奔者变为了拯救者，开始拯救处于情感崩溃边缘的顺佳。版本四    与时尚杂志社编辑王顺佳（姚晨 饰）风生水起的爱情相比，她的事业近来陷入低谷。即将结婚的消息惹来单身女上司的妒忌，因此工作上屡屡受挫。还好男朋友的哥们张俊浩（朱雨辰 饰）意外出现在他们的生活里，为他们的生活又带来一些新鲜的趣味。    正当顺佳全身心投入即将迈入婚姻殿堂的喜悦之时，她的男朋友吴巨源（郭晓冬 饰）却由于移情别恋而向她提出分手。顺佳失恋后，俊浩不仅给予顺佳无微不至的关心，而且为了安抚她的情绪，甚至陪着她去登记结婚。就这样，一对丝毫没有感情基础的男女莫名其妙的结婚了，不知这个美丽的错误能否成就一段浪漫的故事……|2014-03-13 10:30:59.138352|2014-03-13 10:30:59.138352|Love In Cosmo
17|香奈儿秘密情史|/uploads/poster/香奈儿秘密情史/thumb_1_147_206_20100531072634896.jpg|0|Jan Kounen|麦德斯·米科尔森, 安娜·莫格拉莉丝, 娜塔莎·兰丁格尔|爱情/剧情|2010年06月12日|　　继《时尚女王香奈儿》后，又一部正宗香奈儿传记电影，改编同名小说，揭开香奈儿女士与20世纪最伟大作曲家史特拉汶斯基的一段恋情，也是香奈儿生平最禁忌深刻的恋史。|2014-03-13 10:31:01.418124|2014-03-13 10:31:01.418124|Coco Chanel & Igor Stravinsky
18|功夫梦|/uploads/poster/功夫梦/thumb_1_147_206_20100504040732887.jpg|8.9|哈罗德·兹瓦特|成龙, 贾登·史密斯, 塔拉吉·P·汉森|动作/剧情/运动/家庭|2010年06月11日|12岁的德里·帕克（贾登·史密斯饰）本是一个生活在底特律、无忧无虑的最普通的美国小男孩，因为妈妈雪莉（塔拉吉·P·汉森饰）的工作有所变动，而一起移居到了中国。开始的时候，由于文化方面存在着巨大的差异，德里在结交新朋友方面经历了一段异常艰难的时期，好在他很快就与自己的同班同学美英（韩雯雯饰）建立了友好的联系，可惜却注定因为认知和观念方面的不同，使得这段友谊走向了终结。更糟糕的是，德里还和班上的混小子成（王振威饰）结成了仇敌，他只会一点点空手道，要知道这可是在中国，一个功夫的天堂，成轻而易举地就能将德里这样的空手道小子撂倒。在异国他乡倍感孤独，一个朋友都没有的德里只好经常去找惟一愿意与他说话的公寓维修员韩先生（成龙饰）……作为一位隐姓埋名的功夫大师，韩先生决定收德里为徒，开始训练他，他们之间的感情也愈加地深厚起来。德里明白，自己迟早会在功夫锦标赛的赛场上，与成做最后的对决，所以他更加刻苦地埋头苦练。不过，当韩先生告诉德里，功夫并不仅仅只是进攻与躲避，还需要成长和沉淀的时候，德里也明白了，自己与那些学校里畏强凌弱的小混混的战斗，对于他来说到底意味着什么。|2014-03-13 10:31:02.132466|2014-03-13 10:31:02.132466|Kung Fu Kid
19|决战刹马镇|/uploads/poster/决战刹马镇/thumb_1_147_206_20120827094755945.jpg|5.9|李蔚然|孙红雷, 林志玲, 李立群|喜剧/剧情|2010年06月22日|三十年代，土匪首领胡栓子将窃取的西夏王陵宝藏埋在了西北一座神秘的古城。若干年后，古城变成了今天的刹马镇，而村长老唐（孙红雷饰）则想利用当年“土匪藏宝”的传说在此开发旅游项目。老唐的努力并没有如愿以偿，前期投入的失败让他在群众心中渐渐失去了信任，老相好春娘（林志玲饰）认为他不切实际，连县长也劝说他好好种植西红柿，各方的反对让他的旅游开发计划举步维艰。以周定邦（李立群饰）为首的国际大盗闻风而来，假借投资的名义进入刹马镇寻找宝藏。为了不打草惊蛇，他们表面上答应与老唐合作一同开发旅游项目，暗地里却在秘密实施着夺宝计划。老唐认为发展的机会终于到来，立即发动居民们一边建设旅游度假村一边进行挖宝工作，他积极配合着国际大盗们的考察工作，却不知道自己只是被周定邦利用的一颗棋子。正当双方为了宝藏忙碌奔波之时，机智勇敢的春娘偶然间发现了周定邦的阴谋。识破骗局的老唐最终带领着乡亲们与国际大盗展开了一场啼笑皆非的夺宝大战，并意外的收获了胜利的果实。|2014-03-13 10:31:03.007268|2014-03-13 10:31:03.007268|Welcome To Sha-ma Town
20|叶问前传|/uploads/poster/叶问前传/thumb_1_147_206_20120308104705943.jpg|8|邱礼涛|杜宇航, 黄奕, 樊少皇|动作/剧情|2010年06月25日|    佛山，童年叶问和义兄叶天赐及小师妹李美慧一同跟随咏春宗师陈华顺(洪金宝饰)门下学习咏春拳。未久，陈华顺去世后，叶问即跟随掌门师兄吴仲素(元彪 饰)继续学习咏春拳。其后叶问(杜宇航饰)选择暂别师兄叶天赐(樊少皇饰)、师妹李美慧(陈嘉桓 饰)引及由一众武馆师兄弟，独自到香港求学。当中，叶问更被外籍人士侮辱、歧视…… 其间，叶问遇上第二位咏春师父梁璧(叶准 饰)，梁璧乃咏春宗师陈华顺之咏春师父梁赞的儿子。叶问得梁璧传授各种咏春功夫，大大提升咏春水平。其后，叶问学业有成，返回家乡与佛山副市长的女儿张永成(黄奕 饰)相恋却遇到重重障碍，那一厢的天赐原来一早已背负着一个重大任务……    与此同时，大师兄吴仲素发现了叶问习得梁璧的咏春拳而偏离陈华顺所强调之正宗咏春。门户观念下，两人对是否应该坚守“正宗”这观念有着重大分歧，在尊师重道及钻研武术上是否应该另辟门径？在这问题上，叶问在两难局面之下，该如何解决？天赐又能否完成任务？叶问，要如何冲破障碍与永成在一起？|2014-03-13 10:31:03.904512|2014-03-13 10:31:03.904512|The Legend is Born - Ip Man
